p_id,name,products,price,colour,brand,img,description,p_attributes,category,subcategory,fabric,occasion
6629440,Rigo Black Solid Knee-Length Pencil Skirt,Skirt,999,Black,Rigo,http://assets.myntassets.com/assets/images/6629440/2018/6/5/c0ce5887-a7c5-4ec7-8464-07c617e4d87e1528188426433-RIGO-Solid-Black-Bodycon-Skirt-6471528188424637-1.jpg,"Black solid knee-length pencil skirt, straight hem100% Cotton<br>Machine-washThe model (height 5'8'') is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
19120218,MANGO Women Blue & Lime Green Geometric Self Design Pencil Mini Skirt,Skirt,1490,Blue,MANGO,http://assets.myntassets.com/assets/images/19120218/2022/7/28/615d4b93-6383-47a5-a143-b56ea4a39b8f1658985806752MANGOWomenBlueLimeGreenGeometricSelfDesignPencilMiniSkirt1.jpg,"Blue &amp; Lime Green Geometric Self Design Pencil Mini Skirt, has an elasticated waistband with slip-on closure, mini length93% polyester, 7% elastane<br>Machine Wash<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'Geometric Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Geometric', 'Slit Detail': 'No Slit', 'Sub Trend': 'Geometric Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
17775680,Clora Creation Women Olive Green Solid Pencil Skirt,Pencil Skirt,1599,Olive,Clora Creation,http://assets.myntassets.com/assets/images/17775680/2022/4/6/a2b7f84a-2b69-49f4-9ff6-4f88d14e21641649227205810CloraOliveSolidPencilShortSkirt1.jpg,"Olive green solid above knee length pencil skirt with back slit detai,l has a slip on closure and straight hem<p>Viscose rayon<br>Hand Wash</p><p>The model (height 5'8"") is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NASA', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'Utility or Military Inspired', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Viscose Rayon,Casual
16124472,MANGO Women Brown Winter Midi Pencil Skirt,Skirt,2990,Brown,MANGO,http://assets.myntassets.com/assets/images/16124472/2021/11/25/587f57c4-7b9b-4768-8b5e-604239fd977c1637838669505DressesMANGOWomenDressesMANGOWomenDressesMANGOWomenDressesMA1.jpg,"Brown solid winter midi pencil skirt, has an elasticated waistband with drawstring closure, straight hem, front slit42% acrylic, 36% polyamide, 16% polyester, 6% elastane<br>Hand washThe model (height 5'8"") is wearing a size 28","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Nylon', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash'}",Shorts & Skirts,Pencil Skirt,Nylon,Casual
17795314,Trend Arrest Women Navy Blue Sequence Pencil Mini Skirt,Skirt,1199,Navy Blue,Trend Arrest,http://assets.myntassets.com/assets/images/17795314/2022/4/7/ea9c024b-5852-4422-9165-9071107991d91649325386628TrendArrestWomenNavyBlueSequencePencilMiniSkirt1.jpg,"Navy Blue Sequence mini Length skirt has a waistband with zip closure, straight hem<p>The model (height 5'8"") is wearing a size 26</p><p>Polyester<br>Hand wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Party', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Party
14372466,Chemistry Black Pure Cotton Ribbed Midi Pencil Skirt,Skirt,1499,Black,Chemistry,http://assets.myntassets.com/assets/images/14372466/2022/3/16/98873122-584b-41a6-9d8d-0753118561c81647416037519-Chemistry-Black-Ribbed-Midi-Pencil-Skirt-1841647416037085-1.jpg,Black ribbed&nbsp;midi pencil skirt with an elasticated waistband.100% cotton<br>Machine washThe model (height 5'8) is wearing a size 28,"{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Pure Cotton,Casual
16042324,STYL CO. Women Green & Orange Graphic Printed Above Knee Length Pencil Skirt,Pencil Skirt,1499,Green,STYL CO.,http://assets.myntassets.com/assets/images/16042324/2021/11/9/4686cd6a-b2cf-4536-8521-db2dfd47a4c91636456250766STYLCOWomenGreenOrangeGraphicPrintedAboveKneeLengthPencilSki1.jpg,"<p>Green and orange graphic printed above knee length pencil skirt, has an elasticated waistband, zip closure, straight hem</p><p>The model (height 5'8"") is wearing a size 26</p><p>Rayon<br>Machine Wash</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'NA', 'Main Trend': 'Tropical', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Graphic', 'Slit Detail': 'Side Slit', 'Sub Trend': 'Abstract', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Viscose Rayon,Casual
17694100,Antheaa Women Navy Blue Embellished Pencil Skirt,Pencil Skirt,2259,Navy Blue,Antheaa,http://assets.myntassets.com/assets/images/17694100/2022/4/11/0a30ec5b-b4f5-43f5-98a5-879dbec7417e1649676526080-Antheaa-Women-Skirts-1371649676525437-1.jpg,"Navy Blue Embellished Pencil Skirt, has a straight hem,&nbsp;partially elasticated waistband with slip-on closurePolyester<br>Hand Wash<br>Size worn by the model: 28<br>Waist: 24""<br>Hips: 34""<br>Height: 5'5''<br>","{'Add-Ons': 'NA', 'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Net', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Hand Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
17694094,Antheaa Women Black Embellished Pencil Skirt,Pencil Skirt,2259,Black,Antheaa,http://assets.myntassets.com/assets/images/17694094/2022/4/11/90c4d2ad-236b-4af5-ba4c-753db24388951649677583811-Antheaa-Women-Skirts-4941649677583253-1.jpg,"Black Embellished Pencil Skirt, has partially elasticated waistband with slip-on closure<br>Size worn by the model: 28<br>Waist: 24""<br>Hips: 34""<br>Height: 5'5''<br>Polyester<br>Hand Wash","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Net', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Slit Detail': 'No Slit', 'Sub Trend': 'Monochrome', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Hand Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Polyester,Casual
17365546,BROADSTAR Women Black Solid Pencil Knee Length Skirt,Skirt,2499,Black,BROADSTAR,http://assets.myntassets.com/assets/images/17365546/2022/3/3/a6e2b14d-0cbc-448d-93b0-a0627da8655a1646281824167BroadstarWomenBlackSideSlitPencilSkirts1.jpg,"<p>Black solid pencil midi skirt, has an elasticated waistband, a straight hem, and a slit</p>95% Polyester and 5% Spandex<br>Machine Wash<p>The model(height 5'8"") is wearing size 27</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Knee Length', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Side Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
11065420,COTTON ON Women Black Denim Pencil Mini Skirt,Skirt,3799,Black,COTTON ON,http://assets.myntassets.com/assets/images/productimage/2019/11/27/703e0912-a8ef-4d61-9a42-79e1ee44984f1574793916731-1.jpg,"<p>Black solid pencil mini denim skirt, has a waistband with belt loops, button closure, zip fly, straight hem, and two pockets</p><p>The model (height 5'8"") is wearing a size 28</p><p>Cotton Blend<br>Machine-Wash </p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton Blend', 'Fabric Type': 'Denim', 'Hemline': 'Straight', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Cotton Blend,Casual
11978486,N-Gal Women Grey Solid Velvet Pencil Mini Skirt,Skirt,999,Grey,N-Gal,http://assets.myntassets.com/assets/images/productimage/2020/6/19/7c30195a-dcf5-45d1-881c-847e4be01bc61592521689604-1.jpg,"<p>Grey solid high-rise velvet pencil mini skirt, has an elasticated waistband with slip-on closure, back slit and straight hem</p><p>The model (height 5'8"") is wearing a size 28</p><p>Viscose rayon crushed velvet<br>Prefer to wash by hands or machine-wash with luke warm water</p>","{'Add-Ons': 'NA', 'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'Velvet', 'Hemline': 'Straight', 'Knit or Woven': 'Knitted', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Back Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Sheen', 'Transparency': 'Opaque', 'Type': 'Pencil', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Pencil Skirt,Viscose Rayon,Casual
19215754,BoStreet Women Maroon Flared Skirts,Skirts,2499,Maroon,BoStreet,http://assets.myntassets.com/assets/images/19215754/2022/7/22/4bbfb4ea-107e-4e51-bd68-e125b011b25c1658463839722Skirts1.jpg,"Maroon Flared Skirts, has slip-on closure and front slit<br>Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings100% Polyester<br>Normal Wash","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Curved', 'Knit or Woven': 'Knitted', 'Length': 'Midi', 'Lining': 'NA', 'Main Trend': 'Knits', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'Front Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Flared Skirt,Polyester,Casual
13096724,FableStreet Rose Accordion Pleats Midi Flared Skirt,Skirt,2195,Rose,FableStreet,http://assets.myntassets.com/assets/images/13096724/2021/3/14/eb40082f-56f4-446b-9490-3c5437156ba51615695444908-FableStreet-Women-Old-Rose-Pink-Solid-Accordion-Pleats-Midi--1.jpg,"Rose solid accordion pleats woven flared skirt, has an elasticated waistband with side zip closure, an attached lining, flared hem<br>Disclaimer: Colour may vary slightly according to screen settings and resolutionThe model (height 5'8"") is wearing size 28<p>Poly Crepe<br>Gentle hand wash<br> Wash with similar colours<br> Do not iron<br> Do not bleach<br>Do not tumble dry</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'Has a lining', 'Main Trend': 'Accordion Pleats', 'Number of Pockets': 'NA', 'Occasion': 'Party', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Flared Skirt,Polyester,Party
13774432,FableStreet Brown & Beige Animal Printed Flared Midi Skirt,Midi Skirt,2295,Brown,FableStreet,http://assets.myntassets.com/assets/images/productimage/2021/2/27/03e3b72d-4cd7-4b39-a289-227d9568a5d71614415461729-1.jpg,"<p>Brown, beige and black printed flared midi skirt has an elasticated waistband with slip-on closure, flared hem<b>Feature: Anti-wrinkle<br>Disclaimer: Colour may vary slightly according to screen settings and resolution</b></p><p>Polyester<br>Hand-wash</p><p>The model (height 5'8"") is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'Has a lining', 'Main Trend': 'Accordion Pleats', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Animal', 'Slit Detail': 'NA', 'Sub Trend': 'Animal', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Hand Wash'}",Shorts & Skirts,Flared Skirt,,Casual
13792358,U&F Red & White Printed Accordion Pleat Maxi Flared Skirt,Maxi Flared Skirt,1699,Red,U&F,http://assets.myntassets.com/assets/images/13792358/2021/4/5/d256b609-4dac-4b49-a7ec-451dbb2452d11617596584236-UF-Women-Skirts-2781617596583453-1.jpg,"Red and white printed accordion pleats woven maxi flared skirt, has an elasticated waistband, flared hemThe model (height 5'8'') is wearing a size 28Polyester<br>Machine-wash","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric Type': 'Crepe', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'Accordion Pleats', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Geometric', 'Slit Detail': 'NA', 'Sub Trend': 'Geometric Print', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Flared Skirt,,Casual
13626148,SASSAFRAS Burgundy Dobby Weave Maxi Flared Skirt,"Maxi Skirt, Flared Skirt",1699,Burgundy,SASSAFRAS,http://assets.myntassets.com/assets/images/13626148/2021/2/25/facb30c9-03ca-4102-8f68-c86c657783271614231211212-SASSAFRAS-Women-Burgundy-Dobby-Weave-Maxi-Flared-Skirt-80916-1.jpg,"Burgundy dobby weave maxi flared skirt, has an elasticated waistband with slip-on closure, a lining and flared hem<br>Comes with a belt100% Polyester<br>Machine-WashRegular Fit<br>The model (height 5'8"") is wearing a size 28","{'Add-Ons': 'Comes with a belt', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Fabric': 'Polyester', 'Fabric Type': 'Dobby', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'Has a lining', 'Main Trend': 'Geometric Print', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Print or Pattern Type': 'Self Design', 'Slit Detail': 'NA', 'Sub Trend': 'Geometric Print', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash', 'Wedding': 'NA'}",Shorts & Skirts,Flared Skirt,Polyester,Casual
11425706,Uptownie Lite Black Satin Pleated Flared Midi Skirt,Skirt,1999,Black,Uptownie Lite,http://assets.myntassets.com/assets/images/productimage/2020/1/29/7d2390a4-d81e-4f5a-a8bc-0b9b49d84e0f1580259595980-4.jpg,"<p>Black solid flared midi party skirt with pleated detail, has a waistband with side zip closure, and a flared hem</p><p>Satin-silk blend<br>Machine-wash<br>Very easy to maintain</p><p>The model (height 5'8"") is wearing size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric Type': 'NA', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Midi', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Party', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}",Shorts & Skirts,Flared Skirt,,Party
